state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
NE,Cherry County,7275.214057,0.119,2.885321121,3.887301485,0.058823529,0.186,0.361,7.5,0.243,0.664344638,0.227961379,0.285714286,281.2,23.80952381,0.104798551,0.000691922,0.001832173,0.000366435,2629,0.41,0.09,0.972667543,0.70263789,0.015836453,0.145,3.644136111,0.21239607,10.37882719,93.48706762,4.1,1,0.096646943,0.658391608,0.136,79.31074521,331.3374353,,,0.091,0.126,0.095,0,0.107,0.108528638,,0.304,0.124837451,0.058992806,0.001099304,,,3.529217653,3.596183962,0.037883061,7217.27,0.747522953,53533,,0.445721584,,0.285225935,,,,,,28.33333333,0.73536036,0.515,49.64894818,0.599813867,0.074776786,0.823638902,5458,0.244778307,0.223891535,0.004030781,0.076218395,0.006412605,0.000549652,0.042872847,0.851227556,0,0.485159399,0.525118152
NE,Cheyenne County,9411.180961,0.109,2.62071185,3.798392482,0.087011349,0.168,0.34,7.8,0.231,0.664448669,0.239594551,0.625,269.4,24.69135803,0.083427602,0.000548787,0.000314828,0.001154371,1742,0.31,0.4,0.937434359,0.697309417,0.027927717,0.163,4.014069936,0.159874608,9.878169246,80.75141315,4.5,0,0.108077361,0.79978425,0.165,77.4018206,430.3103821,,,0.083,0.123,0.086,,0.121,0.054235516,,0.297,0.09775927,0.048288795,0.001259314,0.884734513,,3.235326947,3.174546805,0.04211508,6135.142333,0.798486343,54772,,0.416452442,,0.278773826,11.64725458,,27.70285412,27.62548345,14.84274116,13.33333333,0.664111498,0.638,89.08724251,0.646042494,0.097954272,0.857109503,9529,0.234442229,0.218176094,0.007555882,0.010284395,0.010074509,0.000839542,0.086158044,0.874068633,0.000111433,0.497114073,0.362572515
NE,Clay County,6379.130403,0.112,2.654940151,3.705797714,0.062724014,0.17,0.363,8.1,0.222,0.398918742,0.244589146,0.428571429,129,21.60493827,0.113472251,0.00032175,,0.000164528,2010,0.52,0.46,0.929715515,0.631814787,0.022706352,0.118,4.203045685,0.200131666,14.47876448,64.51404793,6.2,1,0.088582677,0.7973466,0.31,78.28524887,320.4137942,,,0.085,0.122,0.084,,0.094,0.080555528,,0.284,0.12976648,0.0802589,0.000493583,,,2.985759727,3.198381837,0.097267589,2937.726667,0.824216349,64315,,0.506410256,,0.237409625,4.901960784,,,,25.21489971,38.57142857,0.775163399,0.678,,0.803211198,0.0740584,0.83573487,6078,0.247614347,0.211911813,0.006910168,0.014807503,0.002632445,0.003126028,0.094274432,0.883185258,0.009655899,0.487331359,1
NE,Colfax County,6213.667275,0.154,2.954322884,3.475877226,0.056851312,0.167,0.363,8.2,0.28,0.691079191,0.19164013,0.538461539,298.8,41.13224237,0.189573991,,0.000190513,,539,0.46,0.44,0.734309946,0.503511853,0.01902933,0.114,2.992070659,0.194427434,15.11287428,65.81916654,6.7,0,0.121983914,0.789384209,0.211,80.32840617,284.8433767,85.67645455,,0.098,0.119,0.109,,0.08,0.093177498,,0.311,0.229248338,0.115782868,0.000476281,0.7865,,3.079648664,3.178153839,0.443756071,3414.3595,0.673938805,69498,,0.514602588,50.25668027,0.219704164,2.298850575,,,,28.30188679,40,0.724561404,0.624,123.2946402,0.766890006,0.026193248,0.855108878,10498,0.303581635,0.140979234,0.047056582,0.039150314,0.012288055,0.007429987,0.465517241,0.468565441,0.200041076,0.461040198,0.405135521
NE,Cuming County,6542.846369,0.109,2.539600196,3.483925532,0.05204461,0.169,0.374,8.7,0.227,0.716631532,0.238641912,0.285714286,135.7,11.66180758,0.124078986,0.000454649,0.000556545,0.000779163,2402,0.54,0.32,0.893744923,0.682747771,0.016602551,0.098,3.259476521,0.086589698,11.3662196,60.48116124,6.8,1,0.084563758,0.855638438,0.197,79.84947156,321.6730398,,,0.082,0.121,0.088,,0.079,0.051906312,,0.285,0.148005148,0.074224022,0.000890472,0.92892562,,3.456761123,3.588553032,0.167994757,3907.259,0.713722564,66165,,0.791978246,,0.230771556,1.620745543,,,,19.11010606,35,0.700393391,0.691,75.65948777,0.693304536,0.055131467,0.750809935,8984,0.245658949,0.220503117,0.003784506,0.007680321,0.006233304,0.000333927,0.109194123,0.867987533,0.027203611,0.496772039,0.652040705
NE,Custer County,6127.682788,0.112,2.732303574,3.861831562,0.075892857,0.164,0.352,7,0.219,0.525936463,0.241207302,0.125,65,16.97312588,0.097791015,0.000658762,0.000478012,0.001051625,4156,0.45,0.45,0.944255145,0.621173469,0.015885376,0.142,4.120092293,0.197363319,11.29305477,88.9762174,5.4,0,0.122427984,0.792727273,0.159,80.31712727,310.5191293,,,0.088,0.123,0.087,,0.115,0.144115739,,0.297,0.114566577,0.06128782,0.000764818,,,3.247369478,3.375902908,0.092046202,3782.888167,0.775168,56531,,0.441947566,63.46615939,0.270099591,7.552870091,,28.35270287,27.80506794,19.87255071,17.5,0.739420111,0.619,93.59748111,0.703637977,0.097965864,0.806344277,10460,0.241873805,0.227055449,0.008030593,0.009273423,0.003154876,0.000191205,0.037571702,0.934321224,0.005018569,0.497131931,0.676661486
NE,Dakota County,6398.936679,0.159,2.970501555,3.348830164,0.066962485,0.163,0.398,8.2,0.3,0.873366695,0.176093699,0.1,439.4,31.82350644,0.154335295,0.000149477,0.000282473,0.002401017,1774,0.42,0.49,0.7793322,0.527808269,0.030398226,0.147,3.616480429,0.181497515,7.972097658,37.68719627,6.7,0,0.1458474,0.770080991,0.097,77.60224192,385.6411211,,,0.094,0.12,0.113,50.9,0.103,0.049387898,,0.291,0.191394791,0.082933516,0.000470788,0.862721894,,2.846592579,2.902023537,0.13789137,3878.4534,0.818297976,64231,,0.655944056,77.15534688,0.288147468,3.241491086,,,,14.74087645,16.8,0.568297783,0.645,326.5524787,0.654341504,0.107517731,0.800858607,21241,0.292688668,0.140953816,0.074478603,0.045007297,0.038369192,0.007108893,0.398286333,0.44329363,0.125456697,0.493856222,0.210892126
NE,Dawes County,7690.100909,0.105,2.630108001,4.085693123,0.070957096,0.163,0.317,7.8,0.219,0.895597024,0.229431808,1,628.7,6.573050493,0.103408339,0.00083722,0.001104566,0.002945508,2026,0.37,0.43,0.9491359,0.742528736,0.018924303,0.174,3.736065638,0.185686654,19.13646693,57.4250603,3.6,1,0.086524823,0.717334598,0.171,78.41924375,375.0393507,,,0.082,0.121,0.084,,0.098,0.097013213,,0.306,0.120017331,0.052151239,0.000736377,0.586912752,,3.110857868,3.455745938,0.034760114,4776.709,0.777599021,50905,,0.423275862,34.8664238,0.299950889,5.494505495,,,,,50,0.584124734,0.619,168.7196243,0.63534279,0.113873542,0.867316785,8148,0.176362298,0.19563083,0.019636721,0.050073638,0.016568483,0.003681885,0.062592047,0.838365243,0.017481179,0.5074865,0.399368329
NE,Dawson County,7339.044501,0.141,2.871366596,3.716450381,0.061478323,0.173,0.396,7.3,0.283,0.834390942,0.203647567,0.379310345,292.4,33.65220362,0.165697982,0.000552956,0.000585823,0.001506402,2324,0.36,0.34,0.777234727,0.513504611,0.02131256,0.127,4.105890735,0.241871772,19.14079115,75.31968552,5.8,0,0.128834356,0.782034346,0.172,78.3242883,337.2420024,69.94637445,7.301935013,0.093,0.122,0.104,26.5,0.098,0.145730574,,0.302,0.199781574,0.09650764,0.000753201,0.928278689,,2.808166053,2.969187626,0.317742548,4291.4658,0.86099353,61817,,0.60706278,67.03669008,0.247003252,6.379585327,,16.5674919,10.15546322,19.26028469,36.42857143,0.623505435,0.635,118.5222254,0.658370269,0.100992204,0.829071485,23898,0.27349569,0.171185873,0.069085279,0.023014478,0.013139175,0.004937652,0.34592853,0.559502887,0.102889391,0.475102519,0.266546082
NE,Deuel County,8658.715129,0.113,2.686702867,3.868567365,,0.172,0.35,7.9,0.23,0.572905332,0.236214558,0.428571429,0,,0.113135915,0,0.001072386,,1264,0.29,0.35,0.904588492,0.690476191,0.021494371,0.175,3.400055207,0.217391304,39.04071389,130.8900524,4.7,0,0.072289157,0.816037736,0.322,79.27088444,392.0924325,,,0.086,0.126,0.086,0,0.103,0.078825113,,0.286,0.128691983,0.073490814,0,,,3.113741204,2.770578302,0.054228263,6783.57,0.685907692,51583,,0.524271845,,0.296008375,21.89781022,,,,,,0.726760563,0.621,3.449941448,0.826649418,0.06420765,0.833117723,1865,0.21769437,0.275067024,0.003753351,0.016085791,0.004289544,0,0.083646113,0.889544236,0.00229753,0.485254692,1
NE,Dixon County,4803.898037,0.12,2.729862212,3.64115661,0.044921875,0.171,0.391,7.8,0.237,0.172315376,0.244417739,0,301.6,20.07434944,0.139357523,0.000178699,0.000360685,0.000180343,3010,0.39,0.53,0.844179894,0.601875533,0.021433356,0.1,4.03641414,0.18943662,16.08291637,52.71110799,6.3,1,0.104255319,0.78148658,0.341,80.18236058,315.6310484,,,0.087,0.124,0.091,0,0.094,0.103747002,,0.315,0.150388645,0.116376307,0.000541028,,,2.94222777,3.093060696,0.172847962,5783.189667,0.697720207,64943,,0.32996633,,0.235113869,2.525252525,,,,,8.333333333,0.773651192,0.606,0.514594038,0.76533811,0.063356974,0.794446932,5545,0.252299369,0.214066727,0.005590622,0.013345356,0.004328224,0.001983769,0.155816051,0.818935978,0.043544691,0.488728584,1
NE,Dodge County,8228.50294,0.128,2.851626883,3.745442383,0.073337292,0.189,0.387,7.8,0.247,0.850270401,0.218449894,0.275862069,366.5,25.07197697,0.108994634,0.000524543,0.000781608,0.001832736,1927,0.45,0.65,0.892397897,0.618046534,0.023506366,0.121,3.835907962,0.229984646,11.31908785,74.84621016,7.2,0,0.110747051,0.832748147,0.231,76.81994035,417.7107145,56.35866655,6.220379147,0.091,0.128,0.094,26.7,0.109,0.082392517,,0.291,0.131339336,0.060238256,0.000916368,0.88112,,2.696965261,2.914749765,0.120971963,3329.86324,0.735992949,59872,,0.531715826,61.01683532,0.255027392,9.508061182,,16.22771964,8.194840528,16.37477972,23,0.646837869,0.691,251.1289958,0.643896441,0.093281745,0.838376938,37103,0.246152602,0.189849877,0.010053095,0.019001159,0.007384848,0.0040428,0.156213783,0.810257931,0.033964973,0.499016252,0.251287782
NE,Douglas County,6755.838579,0.107,2.610102756,4.190997554,0.08145504,0.152,0.351,8.4,0.213,0.969241745,0.228094524,0.412621359,662,20.77596802,0.092449605,0.001136973,0.001013661,0.004658056,2423,0.5,0.63,0.911943041,0.743789442,0.030243796,0.136,4.384205598,0.239220707,10.37727308,55.74104485,7,0,0.140993305,0.776118954,0.174,78.58523667,341.3143746,55.77619286,6.286658127,0.08,0.127,0.095,75.4,0.105,0.023288396,11.386602,0.283,0.111072145,0.049310728,0.002239286,0.819434491,0.057959638,3.012674401,3.111420575,0.246562352,3177.421929,0.818628361,69475,,0.508344421,57.24059651,0.266397985,8.56368048,6.042123544,12.95159843,10.60387664,8.591542761,17.66295708,0.706360951,0.721,1437.253004,0.621301178,0.121166016,0.891888691,585008,0.2533538,0.137883585,0.109830977,0.013423748,0.044064355,0.000745289,0.135069948,0.680662487,0.033754213,0.503499097,0.021705247
NE,Dundy County,7496.059506,0.124,2.821950173,3.914456152,,0.171,0.349,7,0.237,0.22974607,0.224565789,0.5,,,0.159127625,0.000598444,0.001223242,,7243,0.35,0.08,0.905819296,0.754521964,0.016225448,0.204,4.988949547,0.156521739,0,114.0771161,5,0,0.073563218,0.770961145,0.154,77.73251475,329.5307912,,,0.09,0.126,0.094,,0.1,0.171834129,,0.309,0.175704989,0.109422492,0.001834862,,,,,0.033894889,4912.947,0.717976203,52916,,0.573476703,,0.288551667,,,,,,,0.721299639,0.487,11.97049441,0.774818402,0.068733154,0.765133172,1635,0.199388379,0.2617737,0.010397554,0.019571865,0.001834862,0.002446483,0.085626911,0.872171254,0.010801592,0.491131499,1
NE,Fillmore County,3464.849688,0.102,2.5435461,3.456306988,0.041484716,0.165,0.365,8.3,0.218,0.659160512,0.242785832,0.2,91.5,,0.089446746,0.000543577,0.00054093,0.003065272,1578,0.5,0.37,0.943748465,0.769667478,0.019446977,0.118,4.080494081,0.078598485,16.30730205,71.91657677,6.4,1,0.073705179,0.800758359,0.211,80.80748254,252.6424095,,,0.079,0.119,0.08,0,0.09,0.07003355,,0.294,0.100902644,0.057984791,0.001081861,,,3.111262172,3.167703561,0.072051399,8658.179333,0.693509902,65739,,0.31085353,,0.232266995,16.02564103,,,,25.58199028,28,0.709049774,0.661,8.214847091,0.798134012,0.044414536,0.796013571,5546,0.198341147,0.231337901,0.008474576,0.008474576,0.007212405,0.00018031,0.043094122,0.928957807,0.000190513,0.498918139,1
NE,Franklin County,13476.52235,0.124,2.826498437,3.86181667,0.066666667,0.188,0.358,6.8,0.251,0.38975424,0.235581587,0,167.8,,0.08485139,0.000680272,0.000344471,0.000688943,1790,0.34,0.23,0.922969838,0.64084507,0.02192691,0.189,3.83079109,0.219554031,17.00680272,120.4335608,5.8,0,0.08,0.77886057,0.314,75.98623105,526.3245259,,,0.093,0.131,0.091,0,0.13,0.135005001,,0.288,0.097739362,0.052805281,0.002066827,,,3.783999086,4.008962314,,1468.252,0.796492678,54192,,0.495601173,,0.281757455,5.847953216,,,,,26.66666667,0.716839917,0.598,,0.823140496,0.097731239,0.761983471,2903,0.212883224,0.276954874,0.004478126,0.006544954,0.001722356,0,0.03065794,0.944884602,0.003645644,0.494660696,1
NE,Frontier County,5703.275879,0.102,2.510837623,3.762670415,0.081967213,0.167,0.386,7.7,0.204,0.607780865,0.235748086,0.333333333,,,0.082869855,,0,0.000391389,2630,0.35,0.39,0.942003515,0.789583333,0.01713198,0.15,3.753192112,0.11,19.32740626,84.13645403,5.2,0,0.070484582,0.756938604,0.301,84.28215558,248.8855923,,,0.081,0.123,0.082,,0.113,0.083841709,,0.279,0.09541698,0.048484849,0.000391389,,,3.276269005,3.165340005,0.066551761,7580.814,0.826967143,53735,,0.439338235,,0.284153717,8.196721312,,,,,,0.685714286,0.472,0.215641076,0.698019802,0.083146067,0.72970297,2555,0.197651663,0.246966732,0.005479452,0.005479452,0.001565558,0,0.032485323,0.942857143,0,0.486888454,1
NE,Furnas County,7548.338607,0.121,2.801883373,4.019357909,0.066666667,0.182,0.369,8.6,0.23,0.281492666,0.22573315,,,17.99242424,0.120294118,0.001074576,0.000434405,0.000434405,3581,0.44,0.26,0.904138771,0.645695364,0.01897019,0.161,3.876533623,0.081132076,17.19320868,72.00033883,5.5,0,0.126760563,0.796024201,0.194,78.06003954,371.1983134,,,0.09,0.129,0.091,0,0.103,0.010089418,,0.292,0.138589212,0.076481836,0.00173762,,,3.309754853,3.05344616,0.03809205,4278.330667,0.657909766,54308,,0.531034483,,0.281155631,3.533568905,,,,,12,0.72149792,0.553,72.64763256,0.790452261,0.094008265,0.751256281,4604,0.222849696,0.257819288,0.008253692,0.00803649,0.004126846,0.000434405,0.050173762,0.92050391,0.005032022,0.5,1
NE,Gage County,7586.151414,0.119,2.756325953,4.095317094,0.069679849,0.192,0.387,7.4,0.238,0.589706967,0.244265133,0.363636364,130.2,19.1525018,0.092513401,0.000746582,0.000647668,0.001850481,1227,0.46,0.38,0.908977146,0.645188285,0.024303335,0.138,4.475076427,0.194805195,13.53179973,82.53196955,7.2,0,0.082405345,0.806451613,0.269,77.84505783,357.1501262,72.20216607,,0.089,0.126,0.087,,0.127,0.083679288,,0.312,0.110147368,0.050273667,0.000878979,0.875881057,,3.168206726,3.017214988,0.061616808,3831.88075,0.755468092,56261,,0.500993378,,0.271395816,7.633587786,,24.75437851,11.12790601,8.58652576,43.47826087,0.668963433,0.707,216.3137573,0.703773169,0.104486088,0.82325684,21616,0.226036269,0.216043671,0.007263138,0.007957069,0.006893042,0.000138786,0.031041821,0.933752776,0.002533249,0.496946706,0.443996235
NE,Garden County,8974.318427,0.119,2.783182707,3.894510066,,0.175,0.371,7.7,0.231,0.082710779,0.227553704,0.666666667,217.7,,0.1,0,0.000541419,0.000541419,3102,0.29,0.23,0.938253012,0.853035144,0.020554066,0.252,3.016186712,0.274509804,32.48511099,127.4291176,4.2,0,0.040229885,0.675567423,0.218,75.9534208,484.610426,,,0.089,0.125,0.091,0,0.106,0.094517025,,0.298,0.113897597,0.0625,0.000541419,,,2.869104156,3.282502946,,-972.2773,0.882322605,53240,,0.596491228,,0.286795642,61.2244898,,,,,,0.818493151,0.545,24.88245835,0.788683603,0.047738694,0.762124711,1847,0.193827829,0.291283162,0.003248511,0.0146183,0.001624256,0.001624256,0.062263129,0.906334597,0.001192606,0.479155387,1
NE,Garfield County,5031.890367,0.097,2.490856718,3.665177987,0.111111111,0.151,0.368,8.7,0.2,0.717595146,0.242270569,0.333333333,,,0.072754269,0.000511247,0.001087548,,,0.31,0.24,0.967414917,0.93287037,0.019982624,0.165,3.3114709,0.095121951,35.78732106,120.7364926,5,0,0.11299435,0.795620438,0.141,79.7537054,302.4579192,,,0.076,0.119,0.079,0,0.089,0.0293901,,0.281,0.080838323,0.052924791,0.000543774,,,3.255789742,3.474463704,,5744.474,0.825206602,51055,,0.349056604,,0.299069631,23.25581395,,,,,,0.659509203,0.465,,0.815558344,0.111258278,0.749058971,1839,0.185426862,0.288743883,0.002718869,0.000543774,0.001087548,0.000543774,0.016856988,0.974442632,0,0.497553018,1
NE,Gosper County,10463.38534,0.099,2.422132641,3.487658218,0.106666667,0.152,0.347,8,0.2,0.260961437,0.234261603,0.333333333,201,,0.11517976,0.000503525,0,0.000548246,1741,0.43,0.42,0.939971751,0.681440443,0.016515277,0.138,3.852821918,0.05899705,15.10574018,,5.5,0,0.085106383,0.672453704,0.203,76.8187607,393.5092334,,,0.077,0.118,0.081,,0.077,0.119826213,,0.281,0.127071823,0.082758621,0.000548246,,,,,,3456.764,0.728553137,67263,,0.353773585,,0.227004445,20.40816327,,,,,,0.69875,0.437,0.038263853,0.808959157,0.066305819,0.818181818,1824,0.211622807,0.247258772,0.007675439,0.006030702,0.004934211,0,0.05756579,0.911184211,0.001702611,0.479166667,1
NE,Grant County,,0.12,2.805928193,3.72941053,,0.184,0.365,6.3,0.235,,0.231097575,0.5,,,0.096638656,0,0,0,1210,0.44,0.32,0.929336188,0.71686747,0.014018692,0.164,4.918460226,0,0,,4.2,0,0.151724138,0.619596542,0.279,,,,,0.09,0.126,0.092,0,0.126,0.190371856,,0.298,0.113564669,0.062111801,0,,,,,,6927.637,0.696969697,64244,,0.433566434,,0.237672001,17.24137931,,,,,0,0.788235294,0.386,17.4776149,0.721311475,0.132530121,0.773770492,579,0.243523316,0.260794473,0.003454231,0.001727116,0.001727116,0,0.018998273,0.960276339,0.003030303,0.468048359,1
NE,Greeley County,5840.975853,0.113,2.749131152,4.003969358,0.090452261,0.179,0.35,6.5,0.238,,0.230275597,0.5,,,0.099703264,,0,,1609,0.53,0.42,0.917312662,0.657894737,0.018548387,0.164,4.535028401,0.150289017,12.93661061,127.0755676,5.5,0,0.112745098,0.730426165,0.221,82.03893889,315.7900336,,,0.087,0.128,0.086,0,0.111,0.206010207,,0.301,0.111486487,0.070610687,0,,,3.54628505,3.585918779,,7558.616,0.711321555,53225,,0.527638191,,0.286876468,,,,,,,0.695027624,0.493,0.816765734,0.830415755,0.101280559,0.742888403,2169,0.229598894,0.257722453,0.006915629,0.003227294,0.001844168,0,0.028123559,0.956201014,0.000480307,0.499769479,1
NE,Hall County,7237.483871,0.132,2.737022384,3.796027057,0.072864701,0.173,0.399,7.8,0.268,0.885936879,0.203292719,0.25,477.6,33.06439994,0.144211547,0.000589893,0.000887397,0.003807741,2281,0.49,0.61,0.849001716,0.566582598,0.028983724,0.151,3.676841816,0.248916373,14.09189225,60.21900186,5.1,1,0.139207621,0.823149672,0.141,77.87640269,359.5613325,56.37313079,7.239819005,0.089,0.123,0.1,61.4,0.112,0.070370759,6.522164489,0.301,0.180033684,0.070991868,0.001419836,0.86745842,,3.014744138,3.041411061,0.141458774,3581.413025,0.821234968,60751,,0.603382838,41.70593314,0.251337427,4.121475054,,15.6508384,6.835670482,12.54693483,45.78947368,0.617610541,0.713,185.899436,0.632228966,0.076963351,0.858118361,61979,0.274883428,0.154052179,0.029897223,0.024879395,0.01381113,0.005566402,0.30757192,0.635795995,0.070992656,0.492279643,0.146245329
NE,Hamilton County,4410.036756,0.09,2.342281092,3.41656402,0.05801105,0.151,0.368,9,0.193,0.625517022,0.225312936,0.142857143,118,7.834101383,0.081136738,0.001082603,0.000532708,0.001171958,4202,0.44,0.54,0.967055167,0.743984601,0.021004942,0.078,3.290057736,0.091152815,19.48684638,49.74693948,6.3,1,0.057873486,0.765957447,0.262,81.20833428,272.7193951,,,0.072,0.117,0.076,0,0.075,0.027360766,,0.28,0.095715409,0.048960139,0.000213083,0.907677165,,3.243365784,3.459882108,0.041720632,5809.396333,0.652497525,73024,,0.324307692,,0.20909564,6.956521739,,,,15.48970709,17,0.795542775,0.744,12.71632887,0.793383796,0.044776119,0.896551724,9386,0.240038355,0.20498615,0.003409333,0.003515875,0.003728958,0.000106542,0.040059663,0.937886214,0.002840586,0.492329001,0.510521701
NE,Harlan County,5487.020661,0.104,2.590750776,3.876235801,0.084,0.171,0.363,8.5,0.218,0.400585747,0.232294398,0.75,,14.92537313,0.106536503,0.000906071,0.00032352,,1831,0.36,0.31,0.928571429,0.778156997,0.018920423,0.132,5.064336842,0.148244473,15.10117789,94.07337723,5.7,0,0.095394737,0.804461942,0.264,81.35022759,296.1033842,,,0.081,0.122,0.083,0,0.103,0.025307214,,0.283,0.123222749,0.06685633,0.00064704,,,3.457210822,3.966689876,,3726.819,0.828277778,58928,,0.365497076,,0.259112816,,,,,,,0.754598826,0.451,41.09959741,0.824590164,0.075536481,0.817213115,3091,0.216434811,0.272403753,0.005499838,0.006146878,0.005499838,0,0.023616952,0.951472016,0.014,0.484632805,1
NE,Hayes County,,0.122,2.852578639,3.945536366,,0.181,0.356,3.9,0.242,,0.226153058,1,0,,0.114197531,0.001091703,0,0,,0.37,0.54,0.934169279,0.727272727,0.012965964,0.214,4.871736842,0.036363636,0,,5.1,0,0.086419753,0.721461187,0.17,,,,,0.091,0.128,0.093,,0.122,0.444326618,,0.306,0.130925508,0.083333333,0,,,,,0.019766609,9420.14,0.620294737,57060,,0.578125,,0.267595514,,,,,,,0.785294118,0.613,0.66542519,0.734463277,0.098039216,0.833333333,843,0.234875445,0.272835113,0.007117438,0.005931198,0.004744959,0.00118624,0.0628707,0.903914591,0.012019231,0.485172005,1
NE,Hitchcock County,9022.804719,0.117,2.785643744,3.952156477,0.08994709,0.187,0.379,4.5,0.227,,0.226432823,0.4,,,0.100794439,,0,,4249,0.45,0.37,0.94986376,0.644359465,0.022641509,0.18,4.147992213,0.173515982,10.81860801,107.1428571,5.2,0,0.080321285,0.764556962,0.224,75.92593991,423.7649361,,,0.09,0.129,0.09,,0.123,0.37601584,,0.3,0.114613181,0.069551777,0.000386698,,,3.049218872,2.809610688,,3638.364,0.873518951,50300,,0.535377359,,0.303558648,,,,,,43.33333333,0.696208531,0.481,38.37766705,0.750457038,0.064064064,0.743144424,2586,0.233178654,0.257153906,0.004640371,0.007733952,0.002706883,0,0.039443156,0.93387471,0.003269309,0.49033256,1
NE,Holt County,5473.675584,0.103,2.494373857,3.41743713,0.051975052,0.163,0.355,8.1,0.234,0.637009973,0.239594632,0,79.5,14.5631068,0.086487908,0.000903978,0.000995124,0.001990248,4779,0.47,0.11,0.936013835,0.740512334,0.017433752,0.128,4.027747467,0.096176587,11.0486139,67.1233688,5.2,0,0.073578595,0.782350689,0.135,79.69942509,279.3414307,,,0.08,0.118,0.081,,0.089,0.085327431,,0.284,0.105946155,0.046456693,0.002189273,,,3.002628404,2.829630265,0.062811128,4516.7338,0.818444389,61415,,0.491193738,,0.248620044,5.8910162,,,,18.21519147,19.09090909,0.735813954,0.612,65.11674482,0.716336634,0.093604951,0.787623762,10049,0.258732212,0.226390686,0.004776595,0.008259528,0.005572694,0.001194149,0.05413474,0.925266196,0.011057287,0.493183401,0.647149018
NE,Hooker County,,0.098,2.51213478,3.596255337,,0.154,0.336,5.1,0.206,0.243319269,0.234817283,,,,0.136160714,0.00309119,0.001362398,0,,0.36,0.56,0.928118393,0.723880597,0.01627907,0.067,3.384556547,0.1125,0,,4.3,0,0.10625,0.627906977,0.239,,,,,0.078,0.121,0.079,0,0.118,0.327245052,,0.287,0.153605016,0.1,0,,,,,,8123.843,0.844401844,52254,,0.491017964,,0.292207295,17.85714286,,,,,0,0.742857143,0.526,17.20974916,0.58881579,0.062015504,0.726973684,734,0.22479564,0.288828338,0,0.004087194,0.002724796,0,0.032697548,0.950953679,0,0.51226158,1
NE,Howard County,8249.368539,0.106,2.597643491,3.463109451,0.066308244,0.168,0.362,8.3,0.205,0.483861004,0.247393709,0.333333333,139.6,8.396305626,0.076149142,0.000616523,0.000306232,0.000459348,2125,0.53,0.32,0.953107471,0.694424841,0.021808665,0.11,3.394700597,0.142409034,9.24784217,65.08197229,5.9,0,0.108455882,0.831460674,0.365,78.08217287,347.9064555,,,0.082,0.12,0.083,0,0.096,0.051232446,,0.309,0.087489313,0.052501544,0.000918696,,,3.167816696,3.338893411,0.070032051,7154.63,0.811060802,70906,,0.378940309,,0.215341438,4.830917874,,,,,10,0.725595855,0.708,21.63079866,0.762017337,0.113355317,0.792356186,6531,0.245291686,0.214668504,0.006124636,0.007043332,0.007655795,0.000918696,0.032766805,0.943347114,0.008268563,0.489970908,1
