state,County,premature_death_raw_value,poor_or_fair_health_raw_value,poor_physical_health_days_raw_value,poor_mental_health_days_raw_value,low_birthweight_raw_value,adult_smoking_raw_value,adult_obesity_raw_value,food_environment_index_raw_value,physical_inactivity_raw_value,access_to_exercise_opportunities_raw_value,excessive_drinking_raw_value,alcohol-impaired_driving_deaths_raw_value,sexually_transmitted_infections_raw_value,teen_births_raw_value,uninsured_raw_value,primary_care_physicians_raw_value,dentists_raw_value,mental_health_providers_raw_value,preventable_hospital_stays_raw_value,mammography_screening_raw_value,flu_vaccinations_raw_value,high_school_completion_raw_value,some_college_raw_value,unemployment_raw_value,children_in_poverty_raw_value,income_inequality_raw_value,children_in_single-parent_households_raw_value,social_associations_raw_value,injury_deaths_raw_value,air_pollution_-_particulate_matter_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,driving_alone_to_work_raw_value,long_commute_-_driving_alone_raw_value,life_expectancy_raw_value,premature_age-adjusted_mortality_raw_value,child_mortality_raw_value,infant_mortality_raw_value,frequent_physical_distress_raw_value,frequent_mental_distress_raw_value,diabetes_prevalence_raw_value,hiv_prevalence_raw_value,food_insecurity_raw_value,limited_access_to_healthy_foods_raw_value,drug_overdose_deaths_raw_value,insufficient_sleep_raw_value,uninsured_adults_raw_value,uninsured_children_raw_value,other_primary_care_providers_raw_value,high_school_graduation_raw_value,disconnected_youth_raw_value,reading_scores_raw_value,math_scores_raw_value,school_segregation_raw_value,school_funding_adequacy_raw_value,gender_pay_gap_raw_value,median_household_income_raw_value,living_wage_raw_value,children_eligible_for_free_or_reduced_price_lunch_raw_value,residential_segregation_-_black/white_raw_value,child_care_cost_burden_raw_value,child_care_centers_raw_value,homicides_raw_value,suicides_raw_value,firearm_fatalities_raw_value,motor_vehicle_crash_deaths_raw_value,juvenile_arrests_raw_value,voter_turnout_raw_value,census_participation_raw_value,traffic_volume_raw_value,homeownership_raw_value,severe_housing_cost_burden_raw_value,broadband_access_raw_value,population_raw_value,%_below_18_years_of_age_raw_value,%_65_and_older_raw_value,%_non-hispanic_black_raw_value,%_american_indian_or_alaska_native_raw_value,%_asian_raw_value,%_native_hawaiian_or_other_pacific_islander_raw_value,%_hispanic_raw_value,%_non-hispanic_white_raw_value,%_not_proficient_in_english_raw_value,%_female_raw_value,%_rural_raw_value
TX,Aransas County,13926.96647,0.199,4.048063321,5.547971619,0.08953168,0.185,0.376,5.3,0.279,0.67091901,0.162410786,0.08,281.5,27.71699489,0.232262115,0.000326397,0.000280629,0.000881976,1971,0.43,0.47,0.886103227,0.542862502,0.052506994,0.302,4.89165844,0.16702509,3.671970624,117.1636496,8.8,1,0.190115986,0.746858372,0.224,73.00303324,644.0108616,68.81219564,,0.127,0.178,0.117,168.7,0.179,0.162097263,18.09727984,0.358,0.260018354,0.154011154,0.000521167,0.875,,2.66759357,2.873350931,0.004680883,-2757.696,0.652506113,60523,,0.668552413,88.35304823,0.280108389,3.633060854,,36.49626779,39.60461394,16.83413731,,0.657570894,0.387,40.98648843,0.790396074,0.125229526,0.894146512,24944,0.181727069,0.278102951,0.014472418,0.013911161,0.019403464,0.001162604,0.297185696,0.649815587,0.007438987,0.502766196,0.235753252
TX,Archer County,7405.474553,0.162,3.733582958,5.371722985,0.065953654,0.175,0.361,7.5,0.235,0.201985981,0.189430652,0.157894737,172.8,15.6774916,0.189862419,,,0.000113186,2915,0.41,0.43,0.911667219,0.622933333,0.033640668,0.118,4.786648875,0.178899083,9.215528165,80.35078859,7.9,0,0.123755334,0.850348606,0.177,78.01834854,374.2309138,,,0.113,0.176,0.093,,0.135,0.049312258,,0.344,0.208182185,0.145802651,0.000113186,0.929347826,,3.204623809,3.385623177,0.047985309,-190.5342,0.648577587,72062,,0.298245614,,0.193999611,10.66098081,,22.79373038,,24.59943913,,0.722289157,0.569,3.37278146,0.842292842,0.106703567,0.832194832,8835,0.222524052,0.211997736,0.010639502,0.017317487,0.00713073,0.000565931,0.093944539,0.861912847,0.012428415,0.499377476,0.873598131
TX,Armstrong County,12902.65475,0.137,3.374794903,5.14668724,0.079136691,0.145,0.337,6.8,0.207,0.014069264,0.195462246,0.222222222,380.6,,0.167375887,0,0,,,0.44,0.33,0.927873779,0.588541667,0.027689031,0.136,3.717905909,0.134117647,27.18868951,,5.7,0,0.0625,0.717791411,0.491,72.07032422,530.5824976,,,0.1,0.164,0.084,,0.089,0.213417582,,0.335,0.182817183,0.13255814,0,,,2.758250475,3.074158987,,522.4014,0.859097586,67548,,0.361563518,,0.224788299,,,,,,0,0.756462585,0.549,52.14311706,0.874482759,0.078014184,0.884137931,1850,0.224864865,0.221621622,0.011891892,0.018378378,0.003783784,0.000540541,0.115135135,0.842162162,0.009465479,0.498378378,1
TX,Atascosa County,9455.0012,0.219,3.978700346,5.122240585,0.082537662,0.156,0.4,7.7,0.306,0.437230763,0.177176524,0.2,428.5,36.86856596,0.220102142,0.000200244,0.000471847,0.000550488,2662,0.28,0.34,0.805631302,0.438902545,0.040248778,0.226,4.680039548,0.259532225,5.606840345,70.60494155,9.4,0,0.169303798,0.754257309,0.506,74.98741444,519.8611617,47.88164977,4.852320675,0.125,0.164,0.127,180.6,0.118,0.058302308,9.161344362,0.34,0.266993306,0.121714286,0.000530827,0.947828829,0.149677419,2.523246161,2.848857311,0.051794843,-3246.4879,0.644575999,59817,,0.663576327,58.16529475,0.311416487,3.135689852,6.297607768,19.82062874,16.26293598,17.46154881,11.96428571,0.532490816,0.441,28.44569361,0.751067839,0.0825912,0.845226131,50864,0.267890846,0.148494023,0.009908776,0.015158069,0.008080371,0.001808745,0.667426864,0.305559925,0.059099804,0.499233249,0.714521958
TX,Austin County,8248.992403,0.181,3.724833934,5.248310781,0.079701121,0.163,0.356,8.1,0.26,0.427884775,0.181832304,0.192307692,293,21.12676056,0.219431538,0.000197498,0.000450204,0.000450204,2553,0.36,0.37,0.87880523,0.551772651,0.039226793,0.236,4.483537483,0.190195252,11.1915734,77.2514468,9.6,0,0.155574762,0.82036883,0.421,77.38454302,385.1617753,54.45750713,,0.116,0.171,0.107,232,0.118,0.022417783,,0.351,0.244777179,0.161382501,0.000610991,0.964809417,,2.821912517,2.753138566,0.038909894,-4346.676,0.732142857,68630,,0.536065574,28.27116584,0.280139881,6.602641056,5.251097957,20.80360601,22.64266544,20.04964674,11.03448276,0.690253735,0.568,42.05626042,0.796608747,0.110221139,0.805506589,31097,0.234813648,0.210792038,0.085474483,0.010354697,0.009968807,0.000482362,0.289159726,0.599575522,0.034599068,0.496575232,0.78834488
TX,Bailey County,12306.24223,0.227,4.130555248,5.20337214,0.077272727,0.161,0.382,8.1,0.313,0.787369641,0.17564372,0.444444444,307.2,48.06739346,0.284504059,0.000292612,0.000442543,0.000442543,3612,0.37,0.33,0.732381391,0.322412156,0.042253521,0.217,4.871083337,0.440258342,10.24140454,106.8252685,5.7,0,0.080291971,0.615712762,0.254,74.37022634,527.7767575,108.3893345,,0.129,0.168,0.126,,0.12,0.021972247,,0.341,0.330962801,0.200378072,0.001180115,0.975,,2.42058099,2.74813691,0.017874125,-8877.016,0.79712,52751,,0.87537092,,0.281094197,9.433962264,,,,34.67477105,22.5,0.421291053,0.475,44.44759838,0.732022763,0.028184893,0.79255044,6779,0.296798938,0.154595073,0.012096179,0.034518366,0.010621036,0.001917687,0.650538428,0.31671338,0.184642069,0.491370409,0.252752028
TX,Bandera County,8781.453482,0.163,3.664636087,5.123529017,0.07557677,0.154,0.353,6.9,0.236,0.686154141,0.162058941,0.333333333,190.1,16.05181639,0.208035656,0.0003246,0.000271309,0.001763509,2231,0.4,0.37,0.919712513,0.587343249,0.036709337,0.193,4.615784381,0.293322063,10.6654301,94.97594822,8.6,1,0.131109833,0.812220733,0.666,77.54250331,411.1158476,65.60897054,,0.11,0.167,0.099,142.3,0.134,0.102380882,,0.346,0.229957082,0.141312945,0.000723491,0.835833333,,2.734381848,2.804755327,0.011824697,-2496.901,0.766075994,69284,,0.488136912,,0.268864384,5.037783375,,29.35330964,23.74398706,21.05155718,15,0.696330778,0.463,5.531685354,0.874824191,0.102162294,0.879395218,22115,0.168799457,0.292697264,0.012480217,0.015735926,0.007325345,0.000813927,0.217770744,0.741080714,0.023471883,0.500881755,1
TX,Bastrop County,8377.410547,0.183,3.576279532,4.878056821,0.073600973,0.158,0.367,7.9,0.256,0.473852041,0.198519368,0.383561644,425.2,27.37226277,0.228121646,0.00023516,0.000357856,0.00068746,2524,0.36,0.39,0.830760656,0.529546321,0.033433009,0.175,4.290966729,0.195955897,6.368927473,85.21995336,9.5,1,0.163896848,0.75656394,0.613,77.35583404,405.4807677,57.04727188,4.207573633,0.114,0.161,0.11,258.8,0.113,0.055613588,13.10281817,0.348,0.264843642,0.149399455,0.00048028,0.912590634,0.078127985,2.616056272,2.888480237,0.1085746,-7963.73725,0.83666459,73403,,0.68254154,43.26648792,0.272168713,5.755632297,5.993077186,18.83565973,14.97404865,29.15551063,8.645833333,0.628309485,0.552,26.63677594,0.77825551,0.11227949,0.841696984,106188,0.254379026,0.15799337,0.060750744,0.02110408,0.010264813,0.001732776,0.434032094,0.476372095,0.048245376,0.489179568,0.720046083
TX,Baylor County,14845.41006,0.179,3.913018887,5.540526697,0.087412587,0.184,0.367,7.2,0.257,0.881673882,0.174573199,0.222222222,172.6,33.84615385,0.18,0.002300834,0.000288517,,4504,0.29,0.31,0.86993517,0.464128843,0.027012987,0.205,4.938456047,0.042839657,14.38021283,113.2054112,7.2,0,0.074074074,0.855388813,0.175,70.65312341,777.6552153,,,0.119,0.179,0.101,,0.166,0.014413413,,0.348,0.20387305,0.124546554,0.001154068,,,2.981951949,3.326816949,0.011208791,-2201.288,0.742548537,49059,,0.603225807,,0.284963004,12.90322581,,,,,0,0.63037037,0.398,31.14092356,0.679756263,0.103202847,0.819228165,3466,0.227639931,0.232256203,0.025100981,0.01067513,0.003173687,0.002308136,0.153491056,0.79169071,0,0.504904789,1
TX,Bee County,11508.33959,0.242,4.231483187,5.049637972,0.106000876,0.181,0.412,6.3,0.322,0.553580056,0.191951379,0.157894737,569.1,38.41999691,0.175409084,0.000161687,0.000296111,0.000493519,2522,0.32,0.28,0.802361111,0.44700333,0.058194126,0.323,5.032699695,0.262835989,4.203854611,73.84332804,9.3,1,0.162352941,0.834184951,0.258,73.43236403,586.3259957,65.45145139,,0.136,0.166,0.143,547.8,0.163,0.107818232,13.54138455,0.367,0.215936019,0.088978453,0.000723827,0.878963415,,2.69615241,2.681220106,0.080267645,169.13525,0.752758593,48176,,0.791288924,44.27038883,0.35189721,3.504672897,5.291565245,21.09627688,9.307982526,17.63855082,15.18518519,0.375523221,0.46,18.8516575,0.673245358,0.159645233,0.75580988,30394,0.202868987,0.132164243,0.083536224,0.009870369,0.008159505,0.001414753,0.601895111,0.296736198,0.032048447,0.385997236,0.541662641
TX,Bell County,8915.516887,0.191,3.976017128,5.033689223,0.089557163,0.173,0.401,6.8,0.27,0.723626523,0.176737017,0.291479821,810.6,27.63486353,0.15403075,0.00072178,0.000839371,0.002639127,3176,0.4,0.31,0.908159591,0.682618157,0.044129858,0.195,4.363024718,0.314128516,7.533909177,66.57697956,8.4,0,0.15734224,0.779317223,0.261,76.04237621,453.8451913,66.60223218,6.461244198,0.121,0.173,0.121,291.4,0.141,0.106446297,12.4048512,0.388,0.188245978,0.085741597,0.002034059,0.893468506,0.074155351,2.803409064,3.013428929,0.094905317,-3328.633733,0.839059029,62412,,0.58555701,44.89711405,0.235387426,5.081779633,8.148372634,18.1434905,18.39264779,14.24961717,10.29569893,0.521419653,0.613,75.93650814,0.545462657,0.14173005,0.892479274,388386,0.27334147,0.118214869,0.223223803,0.011213072,0.032395606,0.008815972,0.268094113,0.429773473,0.022769188,0.50037334,0.136906545
TX,Bexar County,8348.75842,0.21,3.962295361,5.32661149,0.088983945,0.132,0.388,6.9,0.254,0.891960679,0.183486352,0.294670846,692.2,23.75376585,0.189110341,0.000735615,0.000950702,0.002322375,2437,0.37,0.39,0.858864988,0.646103847,0.036962556,0.215,4.583894021,0.299574733,5.625578089,64.87897921,9.1,1,0.179432481,0.724703372,0.364,76.73775905,424.119381,53.77643824,6.258975843,0.121,0.166,0.127,414.6,0.14,0.096878185,15.23450995,0.368,0.230146422,0.092905508,0.001366331,0.858516787,0.090618931,2.765826863,2.926720764,0.152657459,-4279.016933,0.835272707,65839,,0.633882327,41.97500167,0.282932608,3.99967709,8.221452525,13.17778906,14.42532619,11.53317219,10.64064064,0.575525076,0.651,158.3199228,0.58662492,0.153362869,0.884669485,2059530,0.245889596,0.127516472,0.076989896,0.01291314,0.034793861,0.002409288,0.612828655,0.258544425,0.055677488,0.502600108,0.047076529
TX,Blanco County,7847.969311,0.158,3.505299359,5.041329908,0.060031596,0.151,0.355,8.1,0.23,0.377263935,0.176041727,0.192307692,143,12.42829828,0.200113572,0.000420663,0.000322113,0.000402641,1888,0.36,0.36,0.903265906,0.529613734,0.0278985,0.133,4.498116488,0.137712895,11.77856302,82.47214461,8.7,1,0.126473741,0.744792644,0.469,78.6681046,343.6315449,,,0.107,0.164,0.094,104.6,0.126,0.009537848,,0.33,0.210557621,0.170232135,0.00048317,0.967226891,,3.077949768,3.245613314,0.022348455,114.3685,0.720728507,82236,,0.376136364,,0.242934968,7.246376812,,28.82416992,20.19725991,15.89047794,,0.79924812,0.503,31.90403175,0.779983457,0.106424825,0.871794872,12418,0.165807699,0.267514898,0.01207924,0.014253503,0.010066033,0.000724754,0.19729425,0.759381543,0.013501431,0.494765663,1
TX,Borden County,,0.129,3.125646805,4.856937478,,0.127,0.325,7,0.193,0.036450079,0.188701624,0,,,0.126582279,0,0,0,,,,0.945330296,0.792207792,0.018544936,0.175,3.345051429,0,0,,6.8,1,0.111111111,0.771535581,0.31,,,,,0.092,0.151,0.083,3230.2,0.108,0.151057402,,0.309,0.134897361,0.113475177,0,,,,,,13382.12,0.623483759,75186,,0.420408163,,0.224563084,11.76470588,,,,,0,0.945454546,0.338,0.193908559,0.734883721,0.005952381,0.865116279,585,0.215384615,0.244444444,0.01025641,0.008547009,0.001709402,0,0.225641026,0.74017094,0.004792332,0.485470086,1
TX,Bosque County,10003.19538,0.182,3.949073643,5.472849681,0.059551431,0.178,0.358,6.7,0.257,0.308582397,0.17176927,0.08,313.5,24.54495312,0.216437364,0.000540453,0.000374392,0.000534845,3572,0.43,0.26,0.8768918,0.559875583,0.036879596,0.189,4.001121457,0.177280998,11.88996379,98.05189208,8.7,0,0.117849759,0.839834358,0.445,75.04670095,499.764318,58.25129609,,0.121,0.179,0.105,126,0.148,0.097418734,21.50884551,0.349,0.245166434,0.143001007,0.000481361,0.878870968,0.182669789,2.67851146,2.983699191,0.050420684,-8051.445857,0.721184839,61048,,0.640435835,32.04391201,0.223791115,5.08646999,,17.18218476,,28.72760024,,0.663709091,0.498,18.41072256,0.757454995,0.065662308,0.799230452,18697,0.207305985,0.250681928,0.019361395,0.01101781,0.008022677,0.001123175,0.203562069,0.750387763,0.021929573,0.506605338,1
TX,Bowie County,11413.01028,0.193,4.006996224,5.803057708,0.108859444,0.189,0.397,6.9,0.272,0.517444802,0.174986184,0.222222222,615.7,37.4821756,0.17224085,0.000723691,0.00061933,0.001292986,3221,0.39,0.38,0.899791065,0.523081978,0.04598595,0.257,5.629923174,0.363138686,12.9616228,77.83715356,9.4,0,0.148169754,0.851163282,0.176,73.17660628,567.6813719,80.65683618,9.65154174,0.122,0.181,0.117,339.7,0.141,0.094905791,7.160579577,0.388,0.20758334,0.094736374,0.002053567,0.889605777,0.114229765,2.90383413,3.154651001,0.16852521,-4184.922575,0.775591307,52460,,0.65450094,47.25149752,0.256271445,5.741127349,10.23069453,20.50066014,20.52848006,17.86554119,15.97701149,0.550597208,0.576,62.72064679,0.62851592,0.129257776,0.76723888,92035,0.235758136,0.174585755,0.253653501,0.011332645,0.013212365,0.001053947,0.085565274,0.617069593,0.010706614,0.496995708,0.379436556
TX,Brazoria County,7202.144172,0.168,3.592760747,4.624344574,0.084993764,0.138,0.379,7.9,0.252,0.761533313,0.200303403,0.325581395,383.7,18.36831235,0.156371521,0.000653166,0.000589931,0.001061361,3725,0.33,0.41,0.887788389,0.674079112,0.04518941,0.126,4.12173976,0.204273204,6.926721606,59.12824402,10.5,1,0.124290373,0.820646161,0.53,77.47350253,381.0577895,43.3047584,4.843641207,0.104,0.151,0.11,303.1,0.107,0.066588459,14.10348964,0.368,0.188790863,0.087359468,0.000762531,0.949133459,0.084779862,3.051706528,3.259840388,0.123386955,-3558.972521,0.784134434,86197,,0.515992198,45.31511139,0.223047206,6.192454983,4.712507814,14.61701683,13.01464067,13.24175749,13.03482587,0.621116121,0.62,53.65831595,0.74057864,0.102413636,0.916551421,388181,0.254798664,0.127845,0.159760524,0.009106577,0.075176271,0.001190166,0.32498757,0.420929927,0.036485684,0.494921184,0.225954289
TX,Brazos County,6094.892436,0.184,3.7846577,5.50083067,0.080772094,0.16,0.347,6.5,0.248,0.866918396,0.21078118,0.233333333,656.5,13.99316114,0.181975093,0.000831111,0.000574347,0.001409009,2778,0.44,0.51,0.892780273,0.723989668,0.030861555,0.174,6.160745571,0.281924393,8.100172129,40.31745424,9.5,1,0.246212354,0.758946892,0.127,79.20056656,316.5925734,47.02742463,4.851297195,0.116,0.169,0.118,217.8,0.142,0.123646584,8.013760772,0.38,0.205527399,0.117519386,0.000793343,0.898323408,0.055659381,2.931004599,3.20274185,0.117822537,-8935.6955,0.763118282,60355,,0.592528612,41.95432515,0.290448182,5.611017999,3.535710678,9.500100894,8.185401076,9.596928983,14.94505495,0.527248497,0.573,96.2767963,0.468194092,0.221149221,0.840535874,242014,0.198848001,0.103068418,0.107072318,0.007346682,0.058467692,0.001330502,0.267790293,0.547889792,0.032161326,0.495136645,0.118503821
TX,Brewster County,9644.714847,0.166,3.417769021,4.726809165,0.064846416,0.123,0.357,6.1,0.233,0.717578043,0.170275281,0.142857143,317.5,15.39448364,0.249893993,0.001269841,0.000321096,0.001712512,1162,0.29,0.25,0.889215275,0.728279387,0.033782188,0.214,6.268324299,0.277003484,14.81481482,90.33423668,5.6,1,0.164335664,0.70387729,0.202,78.82157262,428.8329372,,,0.104,0.149,0.107,120.9,0.143,0.163240185,,0.333,0.273265495,0.177474403,0.00107032,0.906578947,,2.583414067,2.537218946,0.017252404,-870.1475,0.820145939,52388,,0.600347524,,0.266625945,1.792114695,,32.53659202,27.96059707,,,0.69481268,0.352,33.28125183,0.598628479,0.159745111,0.79790238,9343,0.17852938,0.25227443,0.014021192,0.023547041,0.025366585,0.002354704,0.454778979,0.462485283,0.02098834,0.489992508,0.341818563
TX,Briscoe County,6382.119324,0.23,4.480204989,5.729051906,,0.205,0.408,2.2,0.31,0.292682927,0.152147307,0,,,0.270018622,0.000712758,0,,814,0.36,0.27,0.845603272,0.433212996,0.034825871,0.201,6.57129565,0.032258065,0,133.6898396,5.9,1,0.152542373,0.629032258,0.237,,429.2187357,,,0.142,0.191,0.13,0,0.171,0.484569929,,0.364,0.295188557,0.204402516,0.000698812,,,3.116446819,3.460464045,0.021878704,-6556.9055,1.437666244,53208,,0.5,,0.285370621,,,,,,,0.710784314,0.413,,0.74010327,0.195608782,0.666092943,1431,0.22152341,0.238294899,0.039832285,0.011879804,0.002096436,0.000698812,0.276030748,0.648497554,0.048622366,0.491963662,1
TX,Brooks County,15148.86667,0.315,4.86463376,5.293978404,0.10359116,0.182,0.445,4.8,0.399,0.890050876,0.143232398,0.083333333,586.2,52.39327296,0.211134828,,0.000144802,0.000289603,3504,0.26,0.29,0.701465202,0.352029915,0.059638807,0.471,8.061998766,0.220672162,0,81.92090396,9.9,0,0.175757576,0.856997628,0.178,70.93078555,699.8838648,,,0.162,0.179,0.183,198.1,0.233,0.101543078,,0.376,0.27629809,0.085972851,0.000289603,0.975,,2.399333838,2.636087153,0.046991136,-8016.004,,35359,,0.927719821,,0.479453605,18.18181818,,,,24.07511436,15.71428571,0.512164949,0.379,21.63617937,0.61199095,0.114360541,0.752262443,6906,0.269475818,0.169707501,0.010570518,0.009556907,0.012163336,0.000434405,0.901390096,0.071097596,0.070262391,0.466695627,0.364471453
TX,Brown County,10955.44495,0.189,4.024065124,5.531143496,0.083875633,0.182,0.377,6.3,0.264,0.55676598,0.175356378,0.210526316,403.2,26.60637291,0.191807919,0.00052367,0.00036484,0.001954499,1998,0.31,0.34,0.87386946,0.570511401,0.043350141,0.25,4.479466421,0.329885058,16.75743611,65.90532831,7.8,0,0.111871365,0.826889958,0.142,73.18095325,577.0642342,57.3817526,7.489300999,0.123,0.178,0.109,127.8,0.151,0.132836989,12.31429602,0.353,0.219925246,0.117342537,0.00101634,0.943345324,0.083931777,2.90572578,2.910314485,0.05680273,-2110.797014,0.784246356,53455,,0.599129894,54.87046534,0.259021607,6.362672322,,18.79470045,14.76279354,16.92792091,15.88235294,0.557090529,0.517,48.31763224,0.683114108,0.111072616,0.859117313,38373,0.202720663,0.208219321,0.035754306,0.010658536,0.007896177,0.00085998,0.23803195,0.698850754,0.019873582,0.502280249,0.433993963
TX,Burleson County,10296.91482,0.185,3.842173385,5.246513733,0.099225897,0.174,0.359,7.5,0.263,0.408910554,0.173334033,0.34375,282.5,28.36074872,0.218949157,0.00038779,0.000107198,0.000107198,3324,0.38,0.41,0.837164156,0.547821855,0.035903805,0.222,3.846097006,0.109355085,8.86377486,85.33169963,9.3,1,0.103896104,0.749332622,0.493,74.8604968,512.7398361,,,0.118,0.174,0.106,144.3,0.13,0.053716429,,0.351,0.249534815,0.142369576,0.000535992,0.958115183,,2.646433814,2.600989935,0.015156198,-6130.214333,0.809234805,62095,,0.63349348,27.3738172,0.282309365,4.206098843,,17.6736614,17.50393839,33.95773447,10,0.640312384,0.436,26.96198573,0.787371474,0.075776571,0.804244661,18657,0.218845474,0.213378357,0.10660878,0.013346197,0.006914295,0.00064319,0.225170177,0.640563863,0.051765816,0.505333119,1
TX,Burnet County,8027.362128,0.168,3.676427814,5.182644922,0.078670832,0.16,0.359,7.7,0.243,0.420761246,0.183205377,0.274509804,237.5,24.74701934,0.216621788,0.000412136,0.000495219,0.000761876,2133,0.41,0.41,0.884197489,0.500369004,0.02955415,0.139,3.872716637,0.187542981,12.3640931,83.50198266,8.9,1,0.132873167,0.714674868,0.41,77.42871515,391.5292317,30.94606543,,0.112,0.169,0.099,148.8,0.115,0.067961284,13.44429357,0.357,0.244826968,0.146037563,0.00085711,0.95591954,,2.821806088,2.794966556,0.042284769,-2239.6284,0.697285727,74897,,0.609107118,62.72180542,0.266739656,8.326394671,3.882752812,18.97200609,15.63091301,22.69917029,15.58139535,0.694688027,0.582,31.92313853,0.793816093,0.112841988,0.889527081,52502,0.201497086,0.23715287,0.016608891,0.012551903,0.011009104,0.000990439,0.230581692,0.724372405,0.027607946,0.507637804,0.673234276
TX,Caldwell County,8907.333058,0.224,4.165847916,5.144954057,0.08930277,0.173,0.408,7.4,0.317,0.400344354,0.174565458,0.181818182,438.1,33.98058252,0.254120915,0.00025646,0.000313493,0.00087778,3187,0.3,0.41,0.802892481,0.431801365,0.034547591,0.207,3.882127534,0.187870407,8.548652519,69.53944887,9.5,1,0.19491833,0.79775673,0.559,75.84050172,469.2262988,46.52539864,,0.131,0.172,0.128,230.3,0.131,0.068826314,,0.34,0.295463497,0.148356637,0.000376191,0.917304762,0.195460705,2.410065485,2.616519675,0.033160945,-8580.179667,0.763290883,60833,,0.775527737,33.2181855,0.328407279,4.352557127,5.966152031,13.50652056,13.63518605,22.87024945,27.5,0.515421687,0.557,31.89688194,0.715052694,0.110748077,0.854179095,47848,0.225087778,0.155555091,0.052959371,0.018433372,0.008338907,0.001253971,0.563701722,0.363087276,0.058338339,0.493291256,0.545932045
TX,Calhoun County,9353.207577,0.198,3.809433702,4.893515494,0.075565361,0.154,0.368,5.3,0.289,0.666517458,0.174327406,0.4,405.5,37.2102913,0.200201651,0.00050692,0.00050746,0.00025373,3995,0.3,0.27,0.843380571,0.497673435,0.03666884,0.235,3.468940098,0.326183903,10.64530846,73.10843785,8.7,1,0.152024922,0.854496253,0.202,76.08990196,462.1662657,58.7942653,,0.119,0.161,0.119,140.1,0.124,0.283145613,,0.35,0.23296918,0.125383514,0.00076119,0.94,,3.027831472,3.440362289,0.029882429,-1902.287,0.658672707,62742,,0.642337808,43.2960175,0.237831118,6.696428571,,20.3435482,16.14082394,20.10952991,18,0.522687957,0.365,49.46480739,0.762461156,0.047273191,0.803729024,19706,0.231300112,0.196031666,0.022632701,0.011367096,0.051913123,0.001065665,0.505328326,0.40830204,0.04434907,0.483000102,0.400427733
TX,Callahan County,10705.67779,0.16,3.741428588,5.365903243,0.094567404,0.169,0.358,7.1,0.233,0.545958564,0.186036858,0.0625,162.9,24.77320307,0.183547143,0.000141693,0.000281492,0.000070373,2914,0.32,0.34,0.920806336,0.600455878,0.035674471,0.205,3.73878725,0.21709862,9.91852639,105.5514349,7.4,1,0.077281192,0.762384278,0.322,74.10492603,531.472115,,,0.112,0.176,0.093,92,0.131,0.09024715,,0.341,0.215272638,0.102973396,0.000914849,0.953549383,,3.044928072,2.897422265,0.016506808,-3040.41765,0.632889404,63836,,0.484636328,,0.216899555,4.249291785,,27.67529197,19.96919039,24.61917218,,0.635239424,0.545,24.94263476,0.820303605,0.055183287,0.872106262,14210,0.21442646,0.216467277,0.017382125,0.011752287,0.007600282,0.000985222,0.118719212,0.828712175,0.007837468,0.501618579,1
TX,Cameron County,8423.74575,0.29,4.289472,5.468272342,0.085534186,0.154,0.446,5.1,0.353,0.745181311,0.167796338,0.162337662,549.4,37.32757161,0.300765694,0.000491692,0.000319844,0.000886625,3224,0.31,0.39,0.708574376,0.53335976,0.056599735,0.301,5.215122753,0.36362309,4.916920589,35.552324,9.7,1,0.217846735,0.798069482,0.221,77.28424175,439.4408909,41.96668381,5.313305683,0.146,0.17,0.171,293.3,0.18,0.179275135,5.667631214,0.328,0.385651599,0.136503552,0.000957179,0.92152203,0.153301808,2.873125152,3.218343093,0.09213838,-11753.405,0.83157158,49583,,0.85222989,83.70274526,0.275921183,6.191950464,2.59933511,8.687380306,6.043422938,9.755946064,12.61569417,0.483572987,0.507,88.81304158,0.652816551,0.133973679,0.737071632,425208,0.285559068,0.14073818,0.005230381,0.006770804,0.008616959,0.000837237,0.898456755,0.085445241,0.154278397,0.504602453,0.175814753
TX,Camp County,12507.81823,0.213,4.155461484,5.536737825,0.069340017,0.189,0.399,7,0.29,0.591784339,0.167482532,0.333333333,546.9,36.2225097,0.207240087,0.00071338,0.000393205,0.000550488,3468,0.34,0.36,0.872192383,0.486944248,0.044578548,0.276,4.982616171,0.318910741,10.3043754,100.5289369,9,0,0.16367713,0.787081802,0.269,72.33060821,660.3089663,,,0.131,0.183,0.125,204.7,0.156,0.049437142,,0.368,0.246084687,0.128235294,0.000471847,0.975,,2.813084754,3.048853442,0.005062406,-6163.598,0.716273352,52919,,0.784139101,13.91583711,0.265008787,4.597701149,,16.73053507,21.6523864,32.14828118,,0.589057043,0.49,15.57122547,0.783029485,0.124445482,0.813864506,12716,0.263604907,0.187087134,0.14973262,0.012110727,0.014469959,0.001651463,0.2790972,0.53200692,0.033944563,0.511324316,1
